hc_drug_name
AB Kit 200mg+200mcg
Calcibost 1250 mg
Calcibost D 500 mg + 200 IU
Calcical D 500 mg + 200 IU
Calcicar 250 250 mg
Calcicar 500 500 mg
Calcid 1000 1000 mg
Calciferol 5 mg/ml
Calcifil 1250 mg
Calcifil-D 500 mg + 200 IU
Calcin 500 1250 mg
Calcin D 500 mg + 200 IU
Calcin-DX 600 mg + 400 IU
Calcin-M
Calcin-O 400 mg
Calcin-O DS 740 mg
Calcin-O Kit 150 mg & 400 mg
Calcinate 100 mg/2 ml
Calcirol 5 mg/ml
Calciton 500 1250 mg
Calcitonin 100 IU
Calcitrol 0.25 mcg
Calcitrol Licap 0.25 mcg
Calcium A 1250 mg
Calcium A&D 500 mg + 200 IU
Calcium Ambee 500 mg/5 ml
Calcium Forte 500 mg + 200 IU
Calcium Forte Plus M 600 mg + 200 IU
Calcium Gluconate 500 mg/5 ml
Calcium Jayson 1 gm/10 ml
Calcium Lactate 300 mg
Calcium Sandoz 250 625 mg
Calcium-250 250 mg
Calcium-500 125 mg
Calcium-J 125 mg
Calcium-M 600 mg + 200 IU
Calcixen 500 mg + 200 IU
Calcizen 300 mg
Calcizen DS 1250 mg
Calcon 500 1250 mg
Calcon-D 500 mg + 200 IU
Calcor-D 500 mg + 200 IU
Calcor-DX 600 mg + 200 IU
Caldical 500 500 mg
Caldical-D 500 mg + 200 IU
Caldil 500 1250 mg
Caldil PLUS 500 mg + 200 IU
Caldil-OT 400 mg
Caldolin 500 mg + 400 IU
Caletal 500 mg
Caletal-D 500 mg + 200 IU
Calex-D 500 mg + 200 IU
Calfast DX 500 mg + 200 IU
Calfeed 125 mg
Calfeed D 500 mg + 200 IU
Calfor 500 mg
Calfor D 500 mg + 200 IU
Calget-D 500 mg + 200 IU
Calgum JR 250 mg + 250 I.U.
Calium plus 500 mg + 200 IU
Calium-500 125 mg
Calkid Chewable 250 625 mg
Calm 10 10 mg
Calmax 250 625 mg
Calmax-D 500 mg + 200 IU
Calmet 500 1250 mg
Calmet D 500 mg + 200 IU
Calmet M 600 mg + 200 IU
Calmi 500 1250 mg
Calmi-D 500 mg + 200 IU
Calmi-M 600 mg + 200 IU
Calnor 5/20 5 mg + 20 mg
Calnor 5/40 5 mg + 40 mg
Calock 10mg
Calock 5 mg
Calock PlUS 5/25 5 mg + 25 mg
Calock PlUS 5/50 5 mg + 50 mg
Calofast 400 mg
Calonil 8 mg 
Caloprid 1 mg
Caloprid 2 mg
Calorate 400 400 mg
Calorate 740 740 mg
Calorate Kit 150 mg + 400 mg
Calos 500 1250 mg
Calos-D 500 mg + 200 IU
Calpin 5 mg
Calpin Plus 5 mg + 50 mg
Calpo 500 1250 mg
Calpo D 500 mg + 200 IU
Calpress 10 mg
Calpress 5 mg
Calrich D 500 mg + 200 IU
Calsan 250 mg
Calsart 5 mg + 20 mg
Calsil 500 1250 mg
Calsil M 600 mg + 200 IU
Calsil PLUS 500 mg + 200 IU
Calson 300 mg
Calsto 500 1250 mg
Calsto-D 500 mg + 200 IU
Caltab 300 mg
Caltate 300 mg
Calton 300 mg
Caltonic 1250 mg
Caltonic-D 500 mg + 200 IU
Caltrol 0.25 mcg
Caltrol 1 mcg/ml
Calumide 50 mg
Calvasc 10 mg
Calvasc 5 mg
Calvimax PlUS 600 mg + 200 IU
Calvimax-D 500 mg + 200 IU
Calvox-D 500 mg + 200 IU
Calx 10 mg
Calypsol 500 mg
Camide 0.5%
Camide 1%
Camiton 5 mg
Camlodin 5 mg
Camlodin PLUS 5 mg + 25 mg
Camlodin PLUS 5 mg + 50 mg
Camlosart 5/20 5 mg + 20 mg
Camlosart 5/40 5 mg + 40 mg
Camlotel 40 mg + 5 mg
Camlotel 80 mg + 5 mg
Camoval 5/160 5 mg + 160 mg
Camoval 5/80 5 mg + 80 mg
Camphor Plus
Campto 100 mg/5 ml
Campto 40 mg/2 ml
Canaglif 100 mg
Canalia 30 mg
Canalia 60 mg
Canarol 100 mg
Canasa 400 mg
Canazole 50 mg/5 ml
Canazole 150 150 mg
Canazole 200 200 mg
Canazole 50 50 mg
Candela 1 gm/100 gm
Candex 1 Lac Unit
Candibac 0.025% + 5% + 1% + 1.73%
Candicon 200 mg
Candicon 100 mg
Candid 150 mg
Candid 50 mg
Candiflu 50 mg/5 ml
Candiflu 50 50 mg
Candinil 200 mg
Candinil 50 mg/5 ml
Candinil 150 mg
Candinil 50 mg
Candirox 0.77%
Candirox Nail Lacquer 8%
Candistin 0.3% + 1% + 0.025% + 2%
Candiver 50 mg/5 ml
Candiver 50 50 mg
Candizol 50 mg
Candoral 2%
Canstat 1 Lac Unit
Canstat 5 Lac Unit
Canten 1%
Cantina 10 mg/gm
Cantrim 10 mg/gm
Canvo 200 mg
Capcee TR 500 mg
Capcitab 500 mg
Capcitab 150 mg
Capdol 500 mg + 65 mg
Capecitin 500 mg
Capflu 500 mg
Capflu DS 125 mg/5 ml
Capilok 500 mg/5 ml
Capitis 10 mg
Capotril 25 mg
Caprogen 250 mg/ml
Caprogen 500 mg/2 ml
Caprolex 1 gm/5 ml
Caprolisin
Caprolycin 1 gm/5 ml
Capsidox 100 100 mg
Captabine 150 mg
Captabine 500 mg
Captiva 500 500 mg
Captiva PFS 250 mg/5 ml
Captopril 25 mg
Carbabac 500 mg/vial
Carbabac 1 gm/vial
Carbanem IV 1 gm/vial
Carbanem IV 500 my/vial
Carbate 100 mcg/ml
Carbatrol 200 mg
Carbazin 200 mg
Carbazin CR 200 mg
Carben 500 1250 mg
Carben C 327 mg + 1000 mg + 500 mg
Carben D 500 mg + 200 IU
Carben DS 600 mg + 400 IU
Carben O 400 mg
Carbeshot 100 mcg/ml
Carbeshot 250 mcg/ml
Carbimazole 5 mg
Carbiroid 5 mg
Carbium
Carbizol 5 mg
Carbizol 10 mg
Carbocal 500 1250 mg
Carbocal M 600 mg + 200 IU
Carbocal-D 500 mg + 200 IU
Carbocontin 200 mg
Carbofer 100 mg/2 ml
Carbolin 375 mg
Carbolin 125 mg/5 ml
Carbolin DS 250 mg/5 ml
Carbomet
Carboplat 150 mg/15 ml
Carboplat 450 mg/45 ml
Carboplatin Hexal 50 mg/Vial
Carboplatin Hexal 150 mg/Vial
Carboplatin Hexal 450 mg/Vial
Carboplatin Hexal 50 mg
Carboplatin Hexal 150 mg
Carboplatin Hexal 450 mg
Carboplatin PhaRes 450 mg
Carboplatin PhaRes 150 mg
Carboten DS 10 250 mg/5 ml
Carbotin 450 mg/45 ml
Carbotin-150 150 mg/15 ml
Carbotor 450 mg
Carbotor 150 mg
Carceva 75 75 mg
Carceva Plus 75 mg + 75 mg
Cardex 12.5 mg
Cardex 3.12 mg
Cardex 6.25 mg
Cardi Q 100 mg
Cardi Q 50 mg
Cardiben D 500 mg + 200 IU
Cardicor 2.5 mg
Cardicor 5 mg
Cardifort 5 5 mg
Cardifort Plus 25 5 mg + 25 mg
Cardifort Plus 50 5 mg + 50 mg
Cardil 30 mg
Cardil 60 mg
Cardilock 50 mg
Cardimet CR 60 mg
Cardinex 40 mg/0.4 ml
Cardinex 60 mg/0.6 ml
Cardinex 80 mg/0.8 ml
Cardinor 2.5 mg
Cardinor 5 mg
Cardipin 5 mg
Cardipin 10 10 mg
Cardipin PLUS 5 mg + 50 mg
Cardipro 50 mg
Cardiron 200 mg
Cardisan 50 mg
Cardisan 25 mg
Cardisan Plus 12.5 mg + 50 mg
Cardisef 50 mg
Cardisef 100 mg
Carditor 5/10 5 mg + 10mg
Cardival 80 mg
Cardival Plus 160 12.5 mg + 160 mg
Cardival Plus 80 12.5 mg + 80 mg
Cardivas 12.5 mg
Cardivas 6.25 mg
Cardivit 2 mg + 400 mg + 400 IU
Cardizem 30 mg
Cardizem 60 mg
Cardizem SR 90 mg
Cardizem SR 120 mg
Cardizem SR 120 mg
Cardizem SR 90 mg
Cardobis 2.5 mg
Cardobis 5 mg
Cardobis M 2.5 mg + 5 mg
Cardobis Plus 2.5 mg + 6.25 mg
Cardobis Plus 5 mg + 6.25 mg
Cardocal 5 mg
Cardocal 10 mg
Cardifix 2.5/5 5 mg + 2.5 mg
Cardogrel 75 mg
Cardogrel PLUS 75 mg + 75 mg
Cardolab 5 5 mg
Cardoloc 50 mg
Cardon 100 mg
Cardon 25 mg
Cardon 50 mg
Cardoneb 2.5 mg
Cardoneb 5 5 mg
Cardopa 200 mg
Cardophylin 125 mg/5 ml.
Cardoplus 12.5 mg + 50 mg
Cardoplus 25 mg + 100 mg
Cardipril 25 25 mg
Cardipril 50 50 mg
Cardopyrin 100 100 mg
Cardopyrin 75 75 mg
Cardosia 5 mg
Cardosia Plus 5 mg + 50 mg
Cardosia Plus 5 mg + 25 mg
Cardotel 5 mg + 40 mg
Cardotel Plus 5 mg + 80 mg
Cardovan 160 160 mg
Cardovan 80 80 mg
Cardovan PLUS 160 mg + 12.5 mg
Cardovan PLUS 12.5 mg + 80 mg
Care 6 mg + 200 mg + 50 mg
Care-On Antiseptic 0.5% w/w + 0.1 w/w
Care-on
Care-on 66 % + 3.5 %
Carepain 100 mg
Caress 2.5% 2.5 gm/100 ml
Caress 5% 5 gm/100 ml
Caridol 250 mg
Carilax 250 mg
Carlev 10 mg + 100 mg
Carlev CR 25 mg + 250 mg
Carlina FC 5 mg
Carlina-M FC 2.5 mg + 500 mg
Carlomed 400 mg
Carmapine 200 mg
Carmapine 100 mg/5 ml
Carmapine 200 mg
Carmelus 10 mg/ml
Carmelus G 5 mg + 9 mg/ml
Carmelus H 250 mg + 300 mg/100 ml
Carmo D 500 mg + 200 IU
Carnitab 330 mg
Carnitab 100 mg/ml
Carniten 330 mg
Carnovas 2.5 mg
Carnovas 10 mg
Carnovas 5 mg
Carnovas HZ 5/12.5 5 mg + 12.5 mg
Carocet 6 mg + 200 mg + 50 mg
Carofol Z 150 mg + 500 mcg + 22.5 m
Carol-D 500 mg + 200 IU
Carplatin 150 150 mg/15 ml
Carplatin 450 450 mg/45 ml
Carsec 100 mg
Carsec 50 mg
Cartace 2.5 mg
Cartibon 50 mg + 750 mg
Carticare 200 mg + 250 mg
Carticare Max 500 mg
Carticare Max 50 mg + 750 mg
Carticare TS 750 mg + 600 mg
Carticel Plus 200 mg + 250 mg
Carticel TS 600 mg + 750 mg
Cartidin 50 mg + 750 mg
Cartifit 200 mg + 250 mg
Cartigen 200 mg + 250 mg
Cartil 200 mg + 250 mg
Cartilage Max Diacerein 50 mg + Glucosa
Cartilage PLUS 200 mg + 250 mg
Cartilex 200 mg + 250 mg
Cartilex D 50 mg + 750 mg
Cartilex Plus 600 mg + 750 mg
Cartimax 200 mg + 250 mg
Cartine 500 mg/5 ml
Cartiplus 50 mg + 750 mg
Carva 75 mg
Carved 12.5 mg
Carved 25 mg
Carved 6.25 mg
Carvetab 12.5 mg
Carvetab 6.25 mg
Carvipress 12.5 12.5 mg
Carvipress 25 25 mg
Carvipress 6.25 6.25 mg
Carvista 12.5 mg
Carvista 25 mg
Carvista 6.25 mg
Caryon 10 mg
Casalt 500 1250 mg
Casalt-C 500 mg + 327 mg + 578 mg
Casalt-D 500 mg + 200 IU
Casica
Caspa 200 200 mg
Caspa 50 50 mg
Casyn 100 mg
Cataflam 25 mg
Cataflam 50 mg
Catalan 0.09%
Catapress 0.1 100 mcg
Catavit 200 mg + 50 mg + 1 gm + 6
Caterol 150 150 mcg
Caterol 75 75 mcg
Catium Convicap 27.5 + 15.6 mcg
Catium ES ConVicap 110/50 mcg
Catnil 0.2% + 0.05%
Catopil 12.5 mg
Catopil 25 mg
Catrix
Cavapro 150 mg
Cavapro 300 mg
Cavapro 75 mg
Cavazide 150/12.5 
Cavazide 300/12.5 
Cavazide 75/12.5
Cavelon 12.5 mg
Cavelon 6.25 mg
Cavic-C 
Cavic-C PLUS 
Cavinton 5 mg
Cavinton 10 mg/2 ml
Cavir 1 mg
Cavir 0.5 0.5 mg
Caviral 0.5 mg
Cavitab 5 mg
Caviton 5 mg
Cazar 20 mg
Cazar 80 mg
Cazep 200 mg
CCB 5 mg
Cdens 740 mg
Ceb 
Cebeta 
Cebex 100 mg/5 ml
Cebex 200 mg
Cebex 400 mg
Cebumax 90 mg/100 ml
Cebumax 400 400 mg
Cebuten 400 400 mg
Ceclav 250 mg + 62.5 mg
Ceclav 500 mg + 125 mg
Ceclav (125 mg + 31.25 mg)/5 ml
Caclofen 100 mg
Caclonac 100 mg
Ceclor 250 mg
Ceclor 500 mg
Ceclor CD 375 mg
Cecon 250 mg
Cecon 500 mg
Cecon Sachet 1000 mg
Ceconac 100 mg
Cednir 300 mg
Cednir DS 250 mg/5 ml
Cedns 740 mg
Cedol 200 mg/5 ml
Cedol 400 mg
Cee 1000 mg
Ceegram 1 gm
Ceemet 250 mg
Ceeta 250 mg
Ceevit 100 mg/ml
Ceevit 100 mg/5 ml
Ceevit 250 mg
Ceevit DS 500 mg
Ceevit Forte Orange 1 gm
Cef PLUS 100 mg/5 ml
Cef PLUS 200 mg
Cef-3 25 mg/ml
Cef-3 100 mg/5 ml
Cef-3 200 mg
Cef-3 100 mg/5 ml
Cef-3 200 mg
Cef-3 DS 400 mg
Cef-3 Max 100 mg/ml
Cef-3 forte 200 mg/5 ml
Cefa 4 IV/IM 1 gm/vial
Cefa 4 IV/IM 2 gm/vial
Cefa 4 IV/IM 500 mg/vial
Cefaclav 125 mg + 31.25 mg/5 ml
Cefaclav 125 125 mg + 31.25 mg
Cefaclav 250 250 mg + 62.5 mg
Cefaclav 500 500 mg + 125 mg
Cefadin 125 mg/5 ml
Cefadin 1 gm IV/IM 1 gm/vial
Cefadin 500 500 mg
Cefadin 500 IV/IM 500 mg
Cefador 125 mg/1.2 ml
Cefador 125 mg/5 ml
Cefador 500 mg
Cefadroxil 125 mg/5 ml
Cefadyl 400 mg
Cefadyl 200 mg/5 ml
Cefadyl 100 mg/5 ml
Cefadyl 200 mg
Cefaking 1000 mg/vial
Cefaking 2000 mg/vial
Cefaking 500 mg/vial
Cefalex 125 mg/5 ml
Cefalex 500 mg
Cefalin 1 gm/vial
Cefamax 400 mg
Cefamax 1.8 gm/100 ml
Cefamax 200 mg
Cefamax DS 180 mg/5 ml
Cefasia 125 mg/5 ml
Cefasia 500 mg
Cefasia DS 250 mg/5 ml
Cefaten 1.8 gm/100 ml
Cefaten 400 400 mg
Cefaz 1 gm
Cefaz 2 gm
Cefazid IV/IM 2 gm/vial
Cefazid IV/IM 1 gm/vial
Cefazid IV/IM 250 mg/vial
Cefazid IV/IM 500 mg/vial
Cefazol 1 gm 1000 mg
Cefazol 500 500 mg
Cefazone 1 gm 1 gm
Cefazone 2 gm 2 gm
Cefcare 125 mg/1.2 ml
Cefcare 125 mg/5 ml
Cefcare 500 mg
Cefdiren 200 200 mg
Cefdiren 400 400 mg
Cefditor 400 mg
Cefditor 200 mg
Cefdox 40 mg/5 ml
Ceferon-3 200 mg
Ceferon-3 100 mg
Cefesta 100 mg/5 ml
Cefesta 200 mg
Cefex 125 mg/5 ml
Cefex 250 mg
Cefex 500 mg
Cefexta 300 mg
Cefexta 125 mg/5 ml
Cefexta Forte 250 mg/5 ml
Cefiac 100 mg/5 ml
Cefiac 200 mg
Cefiac 400 mg
Ceficap 100 mg
Ceficap 200 mg
Ceficap 400 mg
Cefida 125 mg/5 ml
Cefida 300 mg
Cefiget 200 mg
Cefiget 400 mg
Cefiget 25 mg/ml
Cefiget 100 mg/5 ml
Cefim-3 200 mg
Cefim-3 100 mg/5 ml
Cefim-3 200 mg
Cefim-3 DS 400 mg
Cefim-3 DS 200 mg/5 ml
Cefim-3 DS 400 mg
Cefim-3 PD 100 mg/5 ml
Cefimax 200 mg
Cefimax PFS 200 mg/5 ml
Cefinaaf 200 mg
Cefinaaf 400 mg
Cefinaaf 100 mg/5 ml
Cefipod 20 mg/ml
Cefipod 40 mg/5 ml
Cefipod 100 mg
Cefipod 200 mg
Cefipod DS 80 mg/5 ml
Cefivic 200 mg
Cefivic 400 mg
Cefivic 100 mg/5 ml
Cefivic DS 200 mg/5 ml
Cefix 100 mg/5 ml
Cefix 200 mg
Cefix 400 mg
Cefix DS 200 mg/5 ml
Cefixim 125 MG/5 ml
Cefixim 100 mg/5 ml
Cefixim 200 mg
Cefixim 400 mg
Cefixim DS 200 mg/5 ml
Cefixime 200 mg/400 mg
Cefixime 100 mg/5 ml
Cefixime 200 mg
Cefixime-A 200 mg
Cefixime-A 100 mg/5 ml
Cefixon 1 gm/vial
Cefixon 500 mg/vial
Cefixon 250 mg/vial
Cefixon 2 gm/vial
Ceflex 500 mg
Ceflin 125 mg/1.2 ml
Ceflin 125 mg/5 ml
Ceflin 500 mg
Ceflon 500 mg
Ceflon 250 mg
Ceflon 100 mg/ml
Ceflon 125 mg/5 ml
Cefmix 100 mg/5 ml
Cefmix 200 mg
Cefmix 400 400 mg
Cefobac 125 mg/5 ml
Cefobac 250 mg
Cefobac 500 mg
Cefobac IV/IM 1.5 gm/vial
Cefobac IV/IM 750 mg/vial
Cefocef 100 mg/5ml
Cefocef DS 400 mg
Cefocef M 200 mg
Cefodim 40 mg/5 ml
Cefodim 100 mg
Cefodim 200 mg
Cefodox 40 mg/5 ml
Cefodox 100 mg
Cefoject 1 gm
Cefokid 40 mg/5 ml
Cefokid DS 80 mg/5 ml
Cefomin 5 ml
Cefomin 40 mg/5 ml
Cefomin 100 mg
Cefomin 200 mg
Cefone 250 mg
Cefone 500 mg
Cefone 1 gm
Cefone 2 gm
Cefopar 1 gm
Cefopar 2 gm
Cefopen 1000 mg/vial
Cefopen 2 gm/vial
Cefoprox 40 mg/5 ml
Cefoprox DS 80 mg/5 ml
Ceforan 40 mg/5 ml
Ceforan 100 mg
Ceforan 100 mg
Ceforan 200 mg
Ceforan 200 mg
Ceforan-DS 80 mg/5 ml
Cefot 1 g IV/IM 1 gm
Cefot 250 IV/IM 250 mg
Cefot 500 IV/IM 500 mg
Cefotax 1 g IV/IM 1 gm/vial
Cefotax IV/IM 250 mg/vial
Cefotax IV/IM 500 mg/vial
Cefotil 125 mg/5 ml
Cefotil 1.5 gm/vial
Cefotil 250 mg
Cefotil 500 mg
Cefotil 750 mg/vial
Cefotil Plus 500 mg + 125 mg
Cefotil Plus 250 mg + 62.5 mg
Cefotil Plus (125 mg + 31.25 mg)/5 ml
Cefotime 1 gm IV/IM 1 gm/vial
Cefotime 250 IV/IM 250 mg
Cefotime 500 IV/IM 500 mg
Cefoxguard IM 500 mg
Cefoxguard IV 2 gm
Cefoxil 125 gm/5 ml
Cefoxil 500 mg
Cefoxil 250 mg
Cefozil 250 mg
Cefozil 500 mg
Cefozil 125 mg
Cefpodoxime 100 mg
Cefpodoxime 200 mg
Cefpodoxime 100 mg
Cefpodoxime 200 mg
Cefpodoxime 40 mg/5 ml
Cefpodoxime 20 mg/ml
Cefracef 125 mg/5 ml
Cefracef 250 mg
Cefracef 500 mg
Cefracef DS 250 mg/5 ml
Cefradine 500 mg
Cefradine 100%
Ceframax 500 mg
Ceframed 125 mg/1.2 ml
Ceframed 125 mg/5 ml
Ceframed 250 mg
Ceframed 500 mg
Ceframed IV/IM 1 gm/vial
Ceframed IV/IM 250 mg/vial
Ceframed IV/IM 500 mg/vial
Cefranov 125 mg
Cefranov 500 mg
Cefrasyn 125 mg/5 ml
Cefrasyn 500 mg
Cefroxil 125 mg/5 ml
Cefroxil 250 mg
Cefrozil 250 mg
Cefrozil 500 mg
Cefrozil 125 mg/5 ml
Cefstar 125 mg/5 ml
Cefstar 125 mg
Cefstar 250 mg
Cefstar 500 mg
Ceftax 1 gm IV/IM 1 gm/vial
Ceftax 250 IV/IM 250 mg/vial
Ceftax 500 IV/IM 500 mg/vial
Ceftazidime 500 mg
Ceftazidime 250 mg
Ceftazidime 1 gm/vial
Ceftazim IV/IM 1 gm/vial
Ceftazim IV/IM 250 mg/vial
Ceftazim IV/IM 500 mg/vial
Ceftem 200 mg
Ceftem 400 mg
Ceftem PFS 100 mg/5 ml
Cefteria 90 mg/5 ml
Cefteria 400 400 mg
Ceftiben 400 mg
Ceftiben 90 mg/5 ml
Cefticlor 100 mg
Cefticlor 125 mg/1.2 ml
Cefticlor 125 mg/5 ml
Cefticlor 375 mg
Cefticlor 250 mg
Cefticlor 500 mg
Ceftid 25 mg/ml
Ceftid 37.5 ml
Ceftid 100 mg/5 ml
Ceftid 200 mg
Ceftid 200 mg
Ceftid 400 mg
Ceftid 400 mg
Ceftid DS 200 mg/5 ml
Ceftid QS 100 mg/ml
Ceftipime IV/IM 1 gm/vial
Ceftipime IV/IM 2 gm/vial
Ceftipime IV/IM 500 mg/vial
Ceftiten 400 mg
Ceftiten 1.8 gm/100 ml
Ceftizone IM 1 gm
Ceftizone IM 250 mg
Ceftizone IM 500 mg
Ceftizone IV 1 gm/vial
Ceftizone IV 2 gm/vial
Ceftizone IV 250 mg/vial
Ceftizone IV 500 mg/vial
Ceftobac 2 gm
Ceftobac 1 gm
Ceftobac 500 mg
Ceftor 200 mg
Ceftoren 200 mg
Ceftoren 400 FC Tablet 400 mg
Ceftoril 400 mg
Ceftoril 1.8 gm/100 ml
Ceftriaid 1 gm
Ceftriaid 2 gm
Ceftriaid 500 mg
Ceftriaid 250 mg
Ceftriaxone 1 gm
Ceftrimax 1 gm
Ceftrimax 1 gm
Ceftrimax 2 gm
Ceftrimax 250 mg
Ceftrimax 500 mg
Ceftrix IM 250 mg
Ceftrix IM 500 mg
Ceftrix IV 2 gm
Ceftrix IV 1 gm
Ceftron 1 gm
Ceftron 250 mg/vial
Ceftron 500 mg/vial
Ceftron 1 gm
Ceftron 2 gm/vial
Ceftron 250 mg/vial
Ceftron 500 mg/vial
Cefu M IV/IM 750 mg/vial
Cefuact 250 mg
Cefuact 500 mg
Cefuact PFS 125 mg/5 ml
Cefunix 125 mg/5 ml
Cefunix 250 250 mg
Cefunix 500 500 mg
Cefurav Plus 250 mg + 62.5 mg
Cefurav Plus 500 mg + 125 mg
Cefurav Plus 125 mg + 31.25 mg/5 ml
Cefurim 125 mg/5 ml
Cefurim 250 mg
Cefurim 500 mg
Cefurim CV 125 mg + 31.25 mg/5 ml
Cefurim CV 250 250 mg + 31.25 mg/5 ml
Cefurim CV 500 500 mg + 125 mg
Cefurino 250 250 mg
Cefurino Plus (125 mg + 31.25 mg)/5 ml
Cefurino Plus 500 mg + 125 mg
Cefuroxime 750 mg/vial
Cefuroxime 125 mg
Cefuroxime 250 m
Cefuroxime 500 mg
Cefuroxime 125 mg/5 ml
Cefusil 250 250 mg
Cefusil 500 500 mg
Cefusil CV 250 250 mg + 62.5 m
Cefusil CV 500 500 mg + 125 m
Cefuson 250 250 mg
Cefuson 500 500 mg
Cefuxet 250 mg
Cefuxet 125 mg
Cefuxet 500 mg
Cefuxet Plus 500 mg + 125 m
Cefuxim 250 250 mg
Cefuxim 500 500 mg
Cefzon IV/IM 250 mg/vial
Cefzon IV/IM 1 gm/vial
Cefzon IV/IM 500 mg/vial
Cehalexine 250 mg
Celbarin 200 mg
Celeco 100 mg
Celeco 200 mg
Celenta 100 mg
Celenta 200 mg
Celeste 20 mg
Celeste 10 mg
Celipress 400 mg
Celipress 200 mg
Cellcept 500 mg
Celofen 100 mg
Celozin 10 mg
Celozin 5 mg/5 ml
Celudex 1 mg/ml
Celutis 200 mg
Cemaxi 100 mg/5 ml
Cemaxi 200 200 mg
Cemix 3 100 mg/5 ml
Cemix 3 100 mg/5 ml
Cemoxin 250 mg
Cemoxin 500 mg
Cemoxin 125 mg/5 ml
Cenet 1250 mg
Cenolon 10 gm
Cenolon 55 mcg
Cenolon Injection 40 mg/ml
Centagan 2 mg/5 ml
Centamol 120 mg/5 ml
Centamol 500 mg + 65 mg
Centamol Plus 500 mg + 65 mg
Centobion
Centokast 10 10 mg
Centomin 500 500 mg
Centomin 850 850 mg
Centoxin 250 mcg
Centoxin-60 0.05 mg/ml
Centradol 500 mg
Centradol 100 mg
Centradol 75 mg
Centradol 100 mg
Central Gold
Century Forte
Century Select
Century Silver
Ceodin 125 mg/5 ml
Cepdoxim 40 mg
Cepdoxim 200 mg
Cepdoxim 100 mg
Cephalen 125 mg/5 ml
Cephalen 250 mg
Cephalen 500 mg
Cephalexine 125 mg/5 ml
Cephalor 125 mg/5 ml
Cephalor 250 mg
Cephaxin 125 mg/5 ml
Cephaxin 500 mg
Cephid 125 mg/5 ml
Cephid 250 mg
Cephid 500 mg
Cephoral 100 mg/5 ml
Cephoral 25 mg/ml
Cephoral DS 200 mg/5 ml
Cephoral-200 200 mg
Cephoral-400 400 mg
Cephracap 125 mg/5 ml
Cephracap 500 mg
Cephracap DS 150 mg
Cephracap DS 250 mg/5 ml
Cephradex 500 mg
Cephradex DS 250 mg/5 ml
Cephradine 500 mg
Cephradine 125 mg/5 ml
Cephradine 250 mg/5 ml
Cephradine 125 mg/1.25 ml
Cephran 125 mg/ml
Cephran 125 mg/5 ml
Cephran DS 250 mg/5 ml
Cephran IV/IM 1 gm/vial
Cephran IV/IM 500 mg/vial
Cepime 500 mg/vial
Cepime 1 gm/vial
Ceporal 125 mg/5 ml
Ceporal 250 mg
Ceporal 500 mg
Cepoxid 20 mg/m
Cepoxid 40 mg/5 m
Cepoxid 100 100 mg
Cepoxid 200 200 mg
Cepoxid DS 80 mg/5 ml
Ceprocon 500 mg
Ceprocon 250 mg/5 ml
Ceproval 125 mg/5 ml
Ceproval 500 mg
Ceptin-R 150 mg
Ceptiva 0.15 mg + 0.03 mg
Cerenin 5 mg
Cereton 10 mg/2 ml
Cereton 5 mg
Cerevas 5 mg
Ceritec 10 mg
Cerivin 5 mg
Cero 300 mg/100 ml
Cero 300 mg/100 mg
Cero 500 mg
Cero HC 300 mg + 1 gm/100 ml
Ceroclav 125 mg + 31.25 mg/5 ml
Ceroclav 250 250 mg + 62.5 mg
Ceroclav 500 500 mg + 125 mg
Cerodex 0.3% + 0.1 %
Cerox A 125 mg/5 ml
Cerox A 250 mg
Cerox A 500 mg
Cerox A IV 1.5 gm/vial
Cerox A IV/IM 250 mg/vial
Cerox A IV/IM 750 mg/vial
Cerox CV 500 mg + 125 mg
Cerox CV (125 mg + 31.25 mg)/5 ml
Cerox CV 125 125 mg + 31.25 mg
Cerox CV 250 250 mg + 62.5 mg
Ceroxime 750 mg/vial
Ceroxime 125 mg/5 ml
Ceroxime 250 mg
Ceroxime 500 mg
Certican 0.25 mg
Certican 0.50 mg
Certican 0.75 mg
Certiva
Certus 250 mg
Cervarix 0.5 ml
Cerzin 10 mg
Cesalin 50 mg/vial
Cesalin 10 50 mg/ml
Cesil 5 mg/5 ml
Cesil 10 mg
Cesonide 160 HFA 
Cesonide 80 HFA 
Cetacaf 500 mg + 65 mg
Cetadol 120 mg/5 ml
Cetadol 500 mg
Cetadol PLUS 500 mg + 65 mg
Cetal 120 mg/5 ml
Cetal 500 mg
Cetal Plus 500 mg + 65 mg
Cetam 120 mg/5 ml
Cetam 500 mg
Cetam PLUS 500 mg + 65 mg
Cetaxim 1 gm IV/IM 
Cetaxim 250 
Cetaxim 500 IV/IM 
Cetaxone 2 IV 2 gm
Cetaxone IM 1 1 gm
Cetaxone IM 250
Cetaxone IM 500
Cetaxone IV 1 1 gm
Cetaxone IV 500 
Cetirizine 10 mg
Cetirizine 5 mg/5 ml
Cetisoft 10 mg
Cetizin 10 mg
Cetjet 10 mg
Cetmax 10 10 mg
Ceto
Cetol 120 mg/5 ml
Cetol 500 mg
Cetox plus 200 mg + 50 mg
Cetra 10 mg
Cetriben 10 mg
Cetriben 5 mg/5 ml
Cetrigen 10 mg
Cetril 5 mg/5 ml
Cetril 10 mg
Cetrimax 10 mg
Cetrin 10 mg
Cetrin 5 mg/5 ml
Cetrin 10 mg
Cetriz 5 mg/5 ml
Cetriz 10 mg
Cetrizine 10 10 mg
